coinpair,length_in_days,balance,config_length,config_multiplier,no_of_orders,number_of_profit_order,average_profit,number_of_loss_order,average_loss,avarage_pnl_per_month,profit_amounts,loss_amounts
xrp,681.8333333333333,6.677581662353203,17,22,8,4,10.024802389328721,4,-8.35540697374042,0.29380706409767215,"""[16.837229437229436, 1.3274171828709858, 11.111616281837666, 10.822946655376798]""","""[-20.471614058652335, -6.719449741214925, -0.44136974610624924, -5.789194348988172]"""
xrp,681.8333333333333,-0.9998951458308202,17,23,8,4,8.96595836556141,4,-9.215932152019114,-0.04399440876302803,"""[16.485497835497842, 1.3274171828709858, 10.564127588669367, 7.486790855207443]""","""[-20.471614058652335, -7.250595882990243, -0.44136974610624924, -8.700148920327628]"""
xrp,681.8333333333333,-10.740144150224506,17,24,8,4,7.22182414296446,4,-9.906860180520585,-0.47255584136895895,"""[9.559090909090914, 2.277049180327865, 9.564365627231618, 7.486790855207443]""","""[-20.471614058652335, -9.139548022598861, -1.3161297205035167, -8.700148920327628]"""
xrp,681.8333333333333,-38.152255110021656,18,5,86,21,10.121074005661992,65,-3.8568432189065143,-1.6786619212427032,"""[27.810328262610067, 0.13284481577866522, 5.574028941355684, 2.2410916020144263, 6.425792417650722, 7.747328244274809, 6.169592476489035, 1.4689757252812394, 5.386725663716799, 12.352639555443298, 6.388794023479186, 1.607779886148, 8.492634884384817, 0.31830065359476867, 9.075285070273143, 10.624385468783993, 4.8075553526592145, 8.710192183113799, 55.733855145063664, 0.0958863858961804, 31.378537360890295]""","""[-1.6387107223841844, -6.658743006784897, -7.474879692011552, -6.0947299077733845, -1.534533124673971, -5.762285136501518, -6.528015564202335, -9.093528230305735, -1.0533366783743165, -2.8826086956521846, -5.171238831200197, -10.375614140203714, -0.280668473351397, -3.733037114479867, -1.188688263409451, -5.758914728682178, -2.7601830663615647, -4.789331770222747, -5.196476510067112, -1.8638514214567352, -4.385408185129637, -1.2812714776632312, -0.5991680532445951, -11.651983927674532, -1.9119747899159707, -3.67675111773473, -3.945180875284592, -1.852897936104054, -0.27030939540164334, -0.5144464179988195, -0.3982107355864759, -4.847137404580159, -2.6236593059936957, -5.665089482716351, -5.70502881089575, -2.585301977552105, -1.6288015288015272, -5.2502967643116945, -1.9945312500000083, -1.3092130518234113, -7.831568998109649, -5.240681193145756, -3.7798336798336787, -3.97497323913509, -6.3101313320825545, -9.660263485846531, -2.557002457002459, -2.1728516804186015, -3.826204941271776, -3.1728951357310167, -2.2276595744680767, -1.5385765663448687, -4.416816816816819, -6.203199556130927, -1.949301593547111, -0.9110300081103008, -0.5169976171564935, -2.3916666666666666, -2.915474984808593, -13.953727144866376, -5.347160454327297, -1.5159292035398277, -0.600888673452899, -1.905766312594844, -3.8381703470031634]"""
xrp,681.8333333333333,-53.9346497548641,18,6,67,19,9.370422542286681,48,-4.832764126214814,-2.3730718542839253,"""[25.63587281599244, 4.354203262233373, 1.329920410090389, 3.999605223200732, 0.9978956999085064, 5.511161662117082, 4.630692504987178, 5.874767912401812, 3.5998545001039246, 1.607779886148, 7.208021695689412, 8.585322069693765, 6.643528388079189, 4.35103857566766, 7.570940170940168, 52.91607180129408, 0.5847935548841923, 32.510897306056286, 0.12566086395874723]""","""[-4.075095785440601, -7.909747504403993, -9.880654440848614, -3.2207598371777504, -2.408294209702667, -7.88015703069236, -6.528015564202335, -1.45474159558455, -4.299604743083007, -6.1854865974402315, -13.439196716505435, -4.2819132253005785, -2.707321569660249, -8.127027027027028, -5.404806565064479, -0.07084548104956591, -1.1422698320787472, -6.035402684563756, -6.5872464350271125, -2.935216371775748, -2.1590682196339475, -4.252781338118429, -5.323148602256004, -4.248747786491265, -1.3633352049410454, -3.0103608847497116, -2.780965147453086, -3.69971202303816, -1.0088548428979496, -5.976207887176813, -3.1037214247740503, -3.8156704361874083, -1.0115593483320262, -7.831568998109649, -7.109539610120281, -7.354174397031543, -10.942086523055004, -2.276123652633728, -4.494491697043337, -3.5921620363184803, -3.412511830399387, -6.203199556130927, -2.703758809710265, -5.442516753536868, -2.637878787878803, -13.953727144866376, -1.7848523748395306, -5.906149523958171]"""
xrp,681.8333333333333,8.640458041524509,18,7,46,13,13.6567125699048,33,-5.118085011128421,0.38017170556695473,"""[21.2757280025185, 1.6682700630641745, 2.794181489297557, 2.59622528460156, 2.7013582342954217, 2.9468935967626835, 3.5998545001039246, 16.110710128055867, 32.02170166935918, 3.3695275051358116, 7.272682718943111, 50.599227718639106, 30.580902497985505]""","""[-5.065889259082976, -5.329625696840987, -4.322397062680291, -8.146692607003887, -3.3611401543440382, -5.652837573385518, -1.3169151201703695, -4.064527908189878, -9.505405405405405, -5.9616647127784335, -1.1727747173093597, -1.1422698320787472, -7.860067114093955, -7.792307692307692, -5.426064164395046, -2.575041597337775, -1.6625000000000045, -4.790288044863617, -2.6266704098820908, -1.6733814805261786, -4.773884341167149, -5.799381761978356, -16.941730461100228, -4.467075870396457, -5.912069663831511, -6.001937046004848, -5.2914098972922385, -0.019678714859435453, -5.572822040208484, -5.740074211502779, -13.953727144866376, -3.903061385513652, -1.071492275840101]"""
xrp,681.8333333333333,-61.571078778643624,18,8,42,12,10.988498850832626,30,-6.447768832954505,-2.7090672647655474,"""[20.271526693724642, 3.939485647486689, 0.3174120453190258, 1.323785594639864, 0.16029342167535385, 0.7988764044943851, 15.012912565141873, 30.722835700884477, 2.340677966101689, 6.252891515407349, 21.28865368331921, 29.43263497179694]""","""[-4.322397062680291, -11.081056522408753, -5.999632802937565, -6.827005870841493, -2.239843279083784, -3.0725829725829654, -5.514507772020733, -10.154054054054056, -6.547831184056277, -2.654535017221574, -3.7368762334367136, -11.928388131515637, -9.589775660115148, -5.803501782344307, -3.8021630615640563, -5.581597494126864, -6.484576865297939, -2.879337450870303, -4.8208121827411174, -6.605135633394786, -16.941730461100228, -7.839876321563923, -5.912069663831511, -8.937772397094431, -5.459477124182997, -1.669640373534664, -5.423901712583759, -16.218143459915606, -4.313350165693555, -1.071492275840101]"""
xrp,681.8333333333333,-13.487110820710699,18,9,31,9,14.068942298478662,22,-6.368526886682665,-0.5934196890070706,"""[2.5265214606021877, 0.8460211463550402, 37.73478996334931, 12.456947608200448, 28.788302086083974, 1.6401129943502788, 5.539412997903572, 17.308975444538525, 19.77939698492463]""","""[-4.322397062680291, -6.758506731946145, -4.4313953488372, -3.1773827308036977, -3.794083694083688, -7.422068612391196, -12.964864864864857, -2.4906705539358716, -5.502586566541506, -7.01516709511569, -7.38985866600545, -4.524040066777955, -4.8208121827411174, -7.9795811518324635, -16.941730461100228, -8.823110321689365, -6.499351964358043, -8.937772397094431, -7.868232498629132, -1.7282764098490946, -5.423901712583759, -1.291800413157469]"""
xrp,681.8333333333333,-24.52743165565052,18,10,27,7,17.20339859062631,20,-7.247561089501732,-1.0791830110039342,"""[35.33839864674372, 11.887471526195892, 27.674869109947632, 0.5496415770609225, 4.994339622641507, 17.308975444538525, 22.670094207255968]""","""[-1.7322492889823162, -7.280073706951327, -8.006976744186046, -9.07755610972568, -5.140023717758676, -5.1793650793650645, -1.0599561162918276, -12.337583205325142, -12.964864864864857, -3.0283850391417797, -9.272841978770279, -7.962595419847337, -10.318802596778069, -5.358764607679458, -6.507379705809025, -16.941730461100228, -11.020647149460704, -8.416578322061778, -0.5891410682840827, -2.75570660765097]"""
xrp,681.8333333333333,9.994072094342194,18,11,23,7,18.275178888620868,16,-7.370761257875244,0.4397294003866036,"""[29.878354978354984, 11.14715261958997, 27.141918665276325, 0.1464157706093167, 3.5099585062240717, 33.432357473035445, 22.670094207255968]""","""[-3.9085816742920665, -7.699440843817521, -11.016506717850284, -10.13047935716265, -6.132960565038262, -5.87200577200576, -6.82108843537415, -13.586486486486486, -4.548909299655572, -11.996655317444423, -8.81306960440661, -5.915247634947127, -6.981077038145103, -7.868232498629132, -2.1152612013304593, -4.526177679418277]"""
xrp,681.8333333333333,8.99049586714644,18,12,20,6,21.220505265705828,14,-8.452323980506325,0.395573027642718,"""[28.309090909090923, 10.239943342776215, 26.811076443057715, 7.5836917562724, 32.758243451463784, 21.62098569157394]""","""[-5.4188899707887, -8.385677976871271, -11.016506717850284, -11.626738708783604, -8.267447306791578, -3.1817076618603397, -14.829729729729728, -9.609287496534515, -11.996655317444423, -9.695834366476571, -8.10658075130244, -7.355048616305163, -2.4591343341782026, -6.383296772171736]"""
xrp,681.8333333333333,-1.2613417073151338,18,13,19,6,19.36471900414985,13,-9.034588902478017,-0.05549780183738062,"""[27.335064935064935, 6.675956284153004, 26.024031007751926, 4.696163069544369, 30.909244992295843, 20.547853736089028]""","""[-5.4188899707887, -10.072368751569961, -12.50403071017275, -14.283813443072694, -8.828542333430324, -3.1817076618603397, -6.736155606407322, -11.996655317444423, -12.43469584034624, -10.903400054839606, -10.247095487409625, -2.9704422032583255, -7.87185835161391]"""
xrp,681.8333333333333,-28.927314819902662,18,14,18,6,14.895688289173242,12,-9.858453712911842,-1.2727735682186458,"""[24.35887445887447, 5.883606557377059, 22.786334610472544, 4.696163069544369, 13.227688399661302, 18.42146263910971]""","""[-7.470802572040957, -12.901528540721289, -15.68759521218715, -11.647212741751996, -3.1817076618603397, -7.372727272727261, -13.538814340076115, -12.987713392642458, -10.903400054839606, -10.247095487409625, -4.490988927071404, -7.87185835161391]"""
xrp,681.8333333333333,-37.98474435786842,18,15,18,6,14.575576268293952,12,-10.453183497302676,-1.6712916119326122,"""[24.35887445887447, 5.883606557377059, 22.786334610472544, 4.696163069544369, 13.227688399661302, 16.500790513833984]""","""[-8.494855918075734, -13.21280342693956, -17.1482089954215, -12.216040955631406, -4.8777777777777755, -7.571590909090907, -13.694562175129949, -14.021615773022363, -10.903400054839606, -10.247095487409625, -4.490988927071404, -8.559261567222311]"""
xrp,681.8333333333333,-33.49082891277478,18,16,16,6,13.911121681511426,10,-11.695755900184336,-1.473563726301506,"""[22.089428494767922, 5.255191256830604, 21.69746835443038, 4.696163069544369, 13.227688399661302, 16.500790513833984]""","""[-8.494855918075734, -15.339887111947323, -19.711955951756696, -7.875087436104381, -8.703667136812404, -15.009162717219583, -14.021615773022363, -10.903400054839606, -12.406937974993863, -4.490988927071404]"""
xrp,681.8333333333333,0.7812166546925031,18,17,12,6,12.30405369045558,6,-12.173850914673492,0.03437276896715976,"""[26.8111424541608, 2.683842794759822, 11.801928112354213, 4.696163069544369, 13.227688399661302, 14.603557312252969]""","""[-9.4764761454889, -15.339887111947323, -10.22060828526482, -20.064454976303317, -13.068864917872029, -4.87281405116457]"""
xrp,681.8333333333333,29.00560223582012,18,18,10,6,11.35760295382179,4,-9.785003871777654,1.2762181379730193,"""[22.938116591928246, 2.683842794759822, 11.801928112354213, 4.696163069544369, 12.008382726502964, 14.017184427841128]""","""[-10.9777282328092, -10.22060828526482, -13.068864917872029, -4.87281405116457]"""
xrp,681.8333333333333,12.057386917326488,18,19,9,5,10.016229867230376,4,-9.505940604706346,0.5305132351793616,"""[22.662863534675623, 1.876712699702132, 11.801928112354213, 1.7312622629169432, 12.008382726502964]""","""[-14.272494172494165, -4.8777777777777755, -13.828855111546947, -5.044635357006497]"""
xrp,681.8333333333333,5.442135339268988,18,20,9,4,11.685084135263613,5,-8.259640240357092,0.23944863384708337,"""[21.05331300249514, 1.876712699702132, 11.801928112354213, 12.008382726502964]""","""[-15.438415338415341, -6.182191780821917, -13.828855111546947, -0.44136974610624924, -5.407369224895007]"""
xrp,681.8333333333333,20.549736118016554,18,21,8,4,12.873338939450772,4,-7.735904909946634,0.904168296563916,"""[19.722567230385348, 1.876712699702132, 18.342932728647025, 11.55114309906858]""","""[-18.759958838326092, -6.182191780821917, -0.44136974610624924, -5.560099274532277]"""
xrp,681.8333333333333,-2.621199313681285,18,22,8,4,8.205267757294092,4,-8.860567585714412,-0.11533020690848969,"""[9.559090909090914, 1.3274171828709858, 11.111616281837666, 10.822946655376798]""","""[-20.471614058652335, -6.387588846364139, -0.44136974610624924, -8.141697691734924]"""
xrp,681.8333333333333,-6.374884617823801,18,23,8,4,7.940466685537162,4,-9.53418783999311,-0.280488690102245,"""[9.559090909090914, 0.8157015890115697, 10.564127588669367, 10.822946655376798]""","""[-20.471614058652335, -8.52361863488623, -0.44136974610624924, -8.700148920327628]"""
xrp,681.8333333333333,-11.559816281372047,18,24,8,4,7.016906110177574,4,-9.906860180520585,-0.5086206137000657,"""[9.559090909090914, 1.4573770491803233, 9.564365627231618, 7.486790855207443]""","""[-20.471614058652335, -9.139548022598861, -1.3161297205035167, -8.700148920327628]"""
xrp,681.8333333333333,-41.87585226340938,19,5,87,20,10.703751665870351,67,-3.8201624713554674,-1.842496555222119,"""[27.810328262610067, 1.983624667878622, 5.574028941355684, 2.2410916020144263, 6.425792417650722, 7.747328244274809, 6.169592476489035, 1.4689757252812394, 5.386725663716799, 12.352639555443298, 6.388794023479186, 1.607779886148, 8.492634884384817, 9.075285070273143, 10.624385468783993, 4.8075553526592145, 8.710192183113799, 55.733855145063664, 0.0958863858961804, 31.378537360890295]""","""[-1.6387107223841844, -5.135114867277705, -7.775649663137641, -6.3845849802371495, -0.08676723567553409, -5.544716179688506, -5.762285136501518, -6.528015564202335, -9.093528230305735, -1.0533366783743165, -3.0754525167369233, -5.171238831200197, -10.375614140203714, -0.280668473351397, -3.2102979613173086, -1.188688263409451, -5.758914728682178, -2.7601830663615647, -4.789331770222747, -6.035402684563756, -1.8638514214567352, -4.385408185129637, -1.2812714776632312, -2.1590682196339475, -11.429305135951656, -1.9119747899159707, -3.67675111773473, -3.945180875284592, -1.852897936104054, -0.27030939540164334, -0.5144464179988195, -0.6715705765407477, -4.847137404580159, -2.6236593059936957, -0.359672812256557, -5.665089482716351, -5.70502881089575, -2.585301977552105, -0.8917007917007954, -5.2502967643116945, -1.9945312500000083, -1.3092130518234113, -7.831568998109649, -5.240681193145756, -3.498665554628865, -3.97497323913509, -6.3101313320825545, -10.942086523055004, -2.557002457002459, -2.1728516804186015, -3.826204941271776, -3.1728951357310167, -2.2276595744680767, -1.6710770395608507, -4.416816816816819, -6.203199556130927, -1.949301593547111, -0.9110300081103008, -0.5169976171564935, -2.637878787878803, -2.915474984808593, -13.953727144866376, -3.551581975071918, -1.5159292035398277, -0.2944894651539674, -1.905766312594844, -4.910725552050469]"""
xrp,681.8333333333333,-43.328631585326214,19,6,65,18,10.05050120450015,47,-4.771013899283593,-1.9064174249226886,"""[25.63587281599244, 4.354203262233373, 3.999605223200732, 0.9978956999085064, 5.511161662117082, 4.887175833570823, 5.255867650559396, 3.5998545001039246, 1.607779886148, 7.208021695689412, 8.585322069693765, 6.643528388079189, 4.35103857566766, 8.05625670744796, 52.91607180129408, 0.5847935548841923, 32.510897306056286, 4.203675048355909]""","""[-4.075095785440601, -7.909747504403993, -2.3051773729626084, -2.408294209702667, -1.5703898556589655, -7.88015703069236, -6.528015564202335, -1.45474159558455, -4.299604743083007, -6.1854865974402315, -13.439196716505435, -4.2819132253005785, -2.707321569660249, -8.127027027027028, -5.404806565064479, -0.07084548104956591, -1.1422698320787472, -6.2870805369127565, -6.5872464350271125, -2.935216371775748, -2.1590682196339475, -4.252781338118429, -4.942674532940018, -1.3633352049410454, -1.3433392539964422, -2.780965147453086, -3.69971202303816, -1.214278310443127, -5.976207887176813, -3.1037214247740503, -3.8156704361874083, -1.0115593483320262, -7.831568998109649, -7.109539610120281, -7.4229514275120465, -16.941730461100228, -1.8897091722595138, -4.494491697043337, -3.5921620363184803, -3.412511830399387, -6.203199556130927, -2.703758809710265, -5.442516753536868, -2.6568181818181946, -13.953727144866376, -3.4138709168376233, -5.906149523958171]"""
